ring,panel,term,estimate,se,n_steps,n_rows,cohort
FRP-EC111832,B,z_dist_agricultural:age_c,0.035129012060149685,0.10038393729030747,10017,110187,2021
FRP-EC111832,B,z_dist_water:age_c,-0.07691580608553819,0.04776968737710002,10017,110187,2021
FRP-EC111832,B,z_woody_density_200m:age_c,0.49179524367715843,0.06594585061282071,10017,110187,2021
FRP-EC111832,B,z_nonagri_herb_density_200m:age_c,0.033569462407149926,0.03871882608910429,10017,110187,2021
FRP-EC111832,B,z_built_density_200m:age_c,0.23379393392256625,0.030130524818822967,10017,110187,2021
FRP-EC111833,A,z_dist_agricultural,-0.09625668772128859,0.043229381166978574,2327,25597,2021
FRP-EC111833,A,z_dist_water,0.3808695899987244,0.03885494609633721,2327,25597,2021
FRP-EC111833,A,z_woody_density_200m,-0.010365868636187024,0.04889068713099617,2327,25597,2021
FRP-EC111833,A,z_nonagri_herb_density_200m,-0.848091618612108,0.0671839880114641,2327,25597,2021
FRP-EC111833,A,z_built_density_200m,0.6089107851288758,0.06462378953076413,2327,25597,2021
FRP-EC111833,A,sl_,-1.484584316028132e-4,2.6469815935447117e-5,2327,25597,2021
FRP-EC111833,A,log_sl_,0.05634565451020264,0.01200059704681481,2327,25597,2021
FRP-EC111833,A,cos_ta_,-1.0232644833034905,0.0335620043256404,2327,25597,2021
FRP-EC111833,B,z_dist_agricultural,0.0365267881505298,0.032963325005026585,3343,36773,2021
FRP-EC111833,B,z_dist_water,0.1944018028396552,0.051772770191633684,3343,36773,2021
FRP-EC111833,B,z_woody_density_200m,0.06759484969333497,0.04076846279258639,3343,36773,2021
FRP-EC111833,B,z_nonagri_herb_density_200m,-0.5842941819285876,0.05490745574641164,3343,36773,2021
FRP-EC111833,B,z_built_density_200m,0.4757648236658279,0.07058846298690352,3343,36773,2021
FRP-EC111833,B,sl_,-2.8238451388892054e-5,1.822920225381981e-5,3343,36773,2021
FRP-EC111833,B,log_sl_,0.032147455350385094,0.009482553465210593,3343,36773,2021
FRP-EC111833,B,cos_ta_,-0.9709599624075262,0.027545000289265344,3343,36773,2021
FRP-EC111833,B,z_dist_agricultural:age_c,0.0957899307363143,0.06813331835449454,3343,36773,2021
FRP-EC111833,B,z_dist_water:age_c,-0.24663512930989792,0.08029886174331169,3343,36773,2021
FRP-EC111833,B,z_woody_density_200m:age_c,-0.08447010633334702,0.0763346803068301,3343,36773,2021
FRP-EC111833,B,z_nonagri_herb_density_200m:age_c,0.10852688514292301,0.10383782886601407,3343,36773,2021
FRP-EC111833,B,z_built_density_200m:age_c,-0.25828766627976657,0.11839809508828862,3343,36773,2021
FRP-EC111834,A,z_dist_agricultural,-0.6064826191917889,0.10142603056430949,759,8349,2021
FRP-EC111834,A,z_dist_water,-0.13922013525755214,0.0892626008091125,759,8349,2021
FRP-EC111834,A,z_woody_density_200m,-0.15294247087586726,0.11690469817085251,759,8349,2021
FRP-EC111834,A,z_nonagri_herb_density_200m,-0.3902443617906643,0.10023081488927765,759,8349,2021
FRP-EC111834,A,z_built_density_200m,0.0306347806695103,0.32321849964958344,759,8349,2021
FRP-EC111834,A,sl_,-9.095266905454229e-6,5.8371027136881284e-5,759,8349,2021
FRP-EC111834,A,log_sl_,0.015147415767924277,0.02308178568536856,759,8349,2021
FRP-EC111834,A,cos_ta_,-1.0165881507717924,0.05713605461436099,759,8349,2021
FRP-EC111835,A,z_dist_agricultural,-0.32394677368138086,0.0963521250108213,2857,31427,2021
FRP-EC111835,A,z_dist_water,-0.75908076767355,0.08719369214789713,2857,31427,2021
FRP-EC111835,A,z_woody_density_200m,-0.2114841545604905,0.11206781021316295,2857,31427,2021
FRP-EC111835,A,z_nonagri_herb_density_200m,-0.4213967316743294,0.0502483121420205,2857,31427,2021
FRP-EC111835,A,z_built_density_200m,-0.08756732293079438,0.042332049027620056,2857,31427,2021
FRP-EC111835,A,sl_,-3.182093654815567e-4,5.768486497101237e-5,2857,31427,2021
FRP-EC111835,A,log_sl_,0.05441030531149871,0.01411760901565499,2857,31427,2021
FRP-EC111835,A,cos_ta_,-1.0538112105803767,0.029921922614603542,2857,31427,2021
FRP-EC111835,B,z_dist_agricultural,-0.419505616935915,0.07159848890147151,6838,75218,2021
FRP-EC111835,B,z_dist_water,-0.6952144878329115,0.05500037803749591,6838,75218,2021
FRP-EC111835,B,z_woody_density_200m,-0.1835597832370605,0.07167631379288897,6838,75218,2021
FRP-EC111835,B,z_nonagri_herb_density_200m,-0.3371610889698346,0.031679483608040855,6838,75218,2021
FRP-EC111835,B,z_built_density_200m,0.019931966504586215,0.027960950709020604,6838,75218,2021
FRP-EC111835,B,sl_,-8.159340513667805e-5,3.13326393810233e-5,6838,75218,2021
FRP-EC111835,B,log_sl_,0.020772078725269923,0.008643399129725152,6838,75218,2021
FRP-EC111835,B,cos_ta_,-1.0129766064944277,0.019159851883470462,6838,75218,2021
FRP-EC111835,B,z_dist_agricultural:age_c,-0.14197115183020925,0.09016252034971252,6838,75218,2021
FRP-EC111835,B,z_dist_water:age_c,0.34509704155780235,0.07236339753695335,6838,75218,2021
FRP-EC111835,B,z_woody_density_200m:age_c,0.04206435622935903,0.09604809834370452,6838,75218,2021
FRP-EC111835,B,z_nonagri_herb_density_200m:age_c,0.05196813349344177,0.04285104682736208,6838,75218,2021
FRP-EC111835,B,z_built_density_200m:age_c,0.05212563844415343,0.03704271735376041,6838,75218,2021
FRP-EC111836,A,z_dist_agricultural,-0.25901953258357574,0.04098105751039154,3345,36795,2021
FRP-EC111836,A,z_dist_water,-0.6516252006902351,0.036988913648707496,3345,36795,2021
FRP-EC111836,A,z_woody_density_200m,0.23922009240461986,0.04029227404654253,3345,36795,2021
FRP-EC111836,A,z_nonagri_herb_density_200m,0.26735609438066293,0.028374965739197153,3345,36795,2021
FRP-EC111836,A,z_built_density_200m,-0.6244172154402391,0.03405873581315045,3345,36795,2021
FRP-EC111836,A,sl_,-1.482820871556479e-4,3.827663326263611e-5,3345,36795,2021
FRP-EC111836,A,log_sl_,0.07844141438604858,0.014085224562238772,3345,36795,2021
FRP-EC111836,A,cos_ta_,-0.8586904202663068,0.027478277255874574,3345,36795,2021
FRP-EC111836,B,z_dist_agricultural,-2.820195135099233,0.2973881654132934,3704,40744,2021
FRP-EC111836,B,z_dist_water,-0.7671675014485512,0.07130270824954822,3704,40744,2021
FRP-EC111836,B,z_woody_density_200m,0.4123921702734196,0.08716154460948211,3704,40744,2021
FRP-EC111836,B,z_nonagri_herb_density_200m,0.49014825038309356,0.056911640334255074,3704,40744,2021
FRP-EC111836,B,z_built_density_200m,-0.30187423299824195,0.06477830288829908,3704,40744,2021
FRP-EC111836,B,sl_,-1.3943688469351538e-4,3.798582801537251e-5,3704,40744,2021
FRP-EC111836,B,log_sl_,0.07781989281010075,0.013509441997220532,3704,40744,2021
FRP-EC111836,B,cos_ta_,-0.851283846449512,0.026135501371946562,3704,40744,2021
FRP-EC111836,B,z_dist_agricultural:age_c,-2.715020381314699,0.31657617640599617,3704,40744,2021
FRP-EC111836,B,z_dist_water:age_c,-0.2153085259474949,0.11028891011928892,3704,40744,2021
FRP-EC111836,B,z_woody_density_200m:age_c,0.2841976622328904,0.11460867756561112,3704,40744,2021
FRP-EC111836,B,z_nonagri_herb_density_200m:age_c,0.3651525095513919,0.08023245870810411,3704,40744,2021
FRP-EC111836,B,z_built_density_200m:age_c,0.6778740415312081,0.10805352649963597,3704,40744,2021
FRP-EC111837,A,z_dist_agricultural,-1.3663829686989493,0.29228528257431197,2717,29887,2021
FRP-EC111837,A,z_dist_water,-1.3936893207404728,0.08121921407799776,2717,29887,2021
FRP-EC111837,A,z_woody_density_200m,0.3840703681549961,0.06491420789809543,2717,29887,2021
FRP-EC111837,A,z_nonagri_herb_density_200m,0.19686010732861828,0.06174885310276347,2717,29887,2021
FRP-EC111837,A,z_built_density_200m,-1.056658980935722,0.04562604553227234,2717,29887,2021
FRP-EC111837,A,sl_,5.209909298821958e-4,5.884842313493779e-5,2717,29887,2021
FRP-EC111837,A,log_sl_,0.11116806195069634,0.018184429147398144,2717,29887,2021
FRP-EC111837,A,cos_ta_,-1.2233600783002536,0.032710169978617004,2717,29887,2021
FRP-EC111837,B,z_dist_agricultural,-3.0548316084939384,0.22835118294022771,11742,129162,2021
FRP-EC111837,B,z_dist_water,-1.8227548003892988,0.061201741462446176,11742,129162,2021
FRP-EC111837,B,z_woody_density_200m,0.08505157532595745,0.05232172783128332,11742,129162,2021
FRP-EC111837,B,z_nonagri_herb_density_200m,0.14276807829588903,0.0478253453323175,11742,129162,2021
FRP-EC111837,B,z_built_density_200m,-1.6196782717080143,0.03261643717216072,11742,129162,2021
FRP-EC111837,B,sl_,-2.0135806097069437e-4,4.40331554868184e-5,11742,129162,2021
FRP-EC111837,B,log_sl_,0.3622986285295328,0.011395735213949182,11742,129162,2021
FRP-EC111837,B,cos_ta_,-1.2497505799898865,0.01682831315771166,11742,129162,2021
FRP-EC111837,B,z_dist_agricultural:age_c,-0.8207502792607938,0.14948685673500942,11742,129162,2021
FRP-EC111837,B,z_dist_water:age_c,-0.2568440139442957,0.04211728214870224,11742,129162,2021
FRP-EC111837,B,z_woody_density_200m:age_c,-0.372832613421555,0.04648028675850436,11742,129162,2021
FRP-EC111837,B,z_nonagri_herb_density_200m:age_c,-0.16003628769642594,0.038498457616021525,11742,129162,2021
FRP-EC111837,B,z_built_density_200m:age_c,-0.1819776108584321,0.02017642960353467,11742,129162,2021
FRP-EC111867,A,z_dist_agricultural,0.3553622712849429,0.07475680626992233,3059,33649,2021
FRP-EC111867,A,z_dist_water,0.4660437472152703,0.019406974556017195,3059,33649,2021
FRP-EC111867,A,z_woody_density_200m,1.1128491930197637,0.046931222321041625,3059,33649,2021
FRP-EC111867,A,z_nonagri_herb_density_200m,0.4766989610140559,0.041316219420828644,3059,33649,2021
FRP-EC111867,A,z_built_density_200m,0.313604583705056,0.04164512027465582,3059,33649,2021
FRP-EC111867,A,sl_,-2.631383307394501e-4,2.8695266569417994e-5,3059,33649,2021
FRP-EC111867,A,log_sl_,0.11809263304887395,0.01230107888905688,3059,33649,2021
FRP-EC111867,A,cos_ta_,-0.9047528697730466,0.029341598279152625,3059,33649,2021
FRP-EC111867,B,z_dist_agricultural,-0.23478467054228366,0.12273554847501104,3907,42977,2021
FRP-EC111867,B,z_dist_water,0.32637078064299013,0.029563927007596268,3907,42977,2021
FRP-EC111867,B,z_woody_density_200m,0.9214113018680067,0.05085537947078212,3907,42977,2021
FRP-EC111867,B,z_nonagri_herb_density_200m,0.47913223794116344,0.048577550735148,3907,42977,2021
FRP-EC111867,B,z_built_density_200m,0.24129184202527304,0.05804833458964925,3907,42977,2021
FRP-EC111867,B,sl_,-1.7367452495852822e-4,2.4264565437448572e-5,3907,42977,2021
FRP-EC111867,B,log_sl_,0.10879656074581799,0.010654531933817522,3907,42977,2021
FRP-EC111867,B,cos_ta_,-0.9132091431100763,0.02603575724476421,3907,42977,2021
FRP-EC111867,B,z_dist_agricultural:age_c,-0.6218816303174339,0.16084924448390905,3907,42977,2021
FRP-EC111867,B,z_dist_water:age_c,-0.24983690649519708,0.04654378651386498,3907,42977,2021
FRP-EC111867,B,z_woody_density_200m:age_c,-0.33036953671400643,0.09392008976792993,3907,42977,2021
FRP-EC111867,B,z_nonagri_herb_density_200m:age_c,0.02987486133116718,0.0872251647054771,3907,42977,2021
FRP-EC111867,B,z_built_density_200m:age_c,-0.16906437847092992,0.09700001193689158,3907,42977,2021
FRP-EC111874,A,z_dist_agricultural,75.84644806995212,23.126809826570124,739,8129,2021
FRP-EC111874,A,z_dist_water,-0.19003123812841663,0.07735647836307731,739,8129,2021
FRP-EC111874,A,z_woody_density_200m,0.7172989126302111,0.44096680136036104,739,8129,2021
FRP-EC111874,A,z_nonagri_herb_density_200m,-3.4308712609419207,0.7267410290146707,739,8129,2021
FRP-EC111874,A,z_built_density_200m,1.6554624393540283,1.8743703637227889,739,8129,2021
FRP-EC111874,A,sl_,-0.05006478262894729,0.0041609761742755534,739,8129,2021
FRP-EC111874,A,log_sl_,0.7900955223005327,0.07754414119203,739,8129,2021
FRP-EC111874,A,cos_ta_,-1.5555069085973754,0.06818747265315546,739,8129,2021
FRP-EC111884,A,z_dist_agricultural,-0.5791150245911518,0.146576647756542,2783,30613,2021
FRP-EC111884,A,z_dist_water,-0.24171482891455667,0.030192127639153583,2783,30613,2021
FRP-EC111884,A,z_woody_density_200m,0.7612369146557588,0.04788743421725511,2783,30613,2021
FRP-EC111884,A,z_nonagri_herb_density_200m,0.40554379824599845,0.02942927026156078,2783,30613,2021
FRP-EC111884,A,z_built_density_200m,-0.012667711868419742,0.04614765040169639,2783,30613,2021
FRP-EC111884,A,sl_,1.8759788667463843e-5,3.858831472776925e-5,2783,30613,2021
FRP-EC111884,A,log_sl_,0.12023148501696272,0.016062137206852862,2783,30613,2021
FRP-EC111884,A,cos_ta_,-1.0408856569901632,0.031157773827942277,2783,30613,2021
FRP-EC111884,B,z_dist_agricultural,-0.6458771836861481,0.13256353460953638,6524,71764,2021
FRP-EC111884,B,z_dist_water,-0.12387273345263389,0.019251552134366162,6524,71764,2021
FRP-EC111884,B,z_woody_density_200m,0.6013037805861683,0.03608704421741142,6524,71764,2021
FRP-EC111884,B,z_nonagri_herb_density_200m,0.27082854880011364,0.02323322213181474,6524,71764,2021
FRP-EC111884,B,z_built_density_200m,-0.0692058207912238,0.031094644149064366,6524,71764,2021
FRP-EC111884,B,sl_,-2.093020316134705e-4,3.1717902798343876e-5,6524,71764,2021
FRP-EC111884,B,log_sl_,0.09762152429756109,0.010302334957617428,6524,71764,2021
FRP-EC111884,B,cos_ta_,-1.104169391701592,0.020435318900326734,6524,71764,2021
FRP-EC111884,B,z_dist_agricultural:age_c,-0.5031634872353178,0.18487850984120013,6524,71764,2021
FRP-EC111884,B,z_dist_water:age_c,0.35385983867276094,0.020733063634343997,6524,71764,2021
FRP-EC111884,B,z_woody_density_200m:age_c,-0.4914649039386387,0.053437065115834244,6524,71764,2021
FRP-EC111884,B,z_nonagri_herb_density_200m:age_c,-0.27862174649807786,0.03808556530152783,6524,71764,2021
FRP-EC111884,B,z_built_density_200m:age_c,-0.1113748310962901,0.03617081249688132,6524,71764,2021
FRP-EC111894,A,z_dist_agricultural,-0.16840556093389294,0.2373627490512332,215,2365,2021
FRP-EC111894,A,z_dist_water,-0.0660633536449866,0.10341141717321545,215,2365,2021
FRP-EC111894,A,z_woody_density_200m,0.6335305099402545,0.13290078888247542,215,2365,2021
FRP-EC111894,A,z_nonagri_herb_density_200m,0.2312880367049659,0.14322454778544497,215,2365,2021
FRP-EC111894,A,z_built_density_200m,0.08219377714022517,0.1439564773043739,215,2365,2021
FRP-EC111894,A,sl_,-9.997222057554188e-5,8.032293605910728e-5,215,2365,2021
FRP-EC111894,A,log_sl_,-0.04924880339633257,0.03860314838948042,215,2365,2021
FRP-EC111894,A,cos_ta_,-0.9911711118551333,0.11063169905544142,215,2365,2021
FRP-EC112900,A,z_dist_agricultural,-0.26573115132302955,0.07787244459068819,3064,33704,2022
FRP-EC112900,A,z_dist_water,-0.03211705786533928,0.026749570856887846,3064,33704,2022
FRP-EC112900,A,z_woody_density_200m,0.16684031367325572,0.03410405340967277,3064,33704,2022
FRP-EC112900,A,z_nonagri_herb_density_200m,0.21510989278578058,0.029667469061795772,3064,33704,2022
FRP-EC112900,A,z_built_density_200m,0.14950375313556588,0.03257100399286191,3064,33704,2022
FRP-EC112900,A,sl_,7.889922387587228e-4,4.2201725992941055e-5,3064,33704,2022
FRP-EC112900,A,log_sl_,-0.009435436084712388,0.013392792112233105,3064,33704,2022
FRP-EC112900,A,cos_ta_,-1.1428009241287116,0.0291847857105575,3064,33704,2022
FRP-EC112900,B,z_dist_agricultural,0.3098404266235298,0.08100159578347703,10851,119361,2022
FRP-EC112900,B,z_dist_water,0.33156896902118416,0.01818284904695234,10851,119361,2022
FRP-EC112900,B,z_woody_density_200m,0.7628332350979609,0.04632243131877613,10851,119361,2022
FRP-EC112900,B,z_nonagri_herb_density_200m,-0.8641121838760305,0.03886600284042486,10851,119361,2022
FRP-EC112900,B,z_built_density_200m,0.5535185757433118,0.02981602661067371,10851,119361,2022
FRP-EC112900,B,sl_,-6.490730942911844e-5,3.726184962691472e-5,10851,119361,2022
FRP-EC112900,B,log_sl_,0.13607295977333028,0.008683001470438725,10851,119361,2022
FRP-EC112900,B,cos_ta_,-1.2758349848833825,0.01639292026811028,10851,119361,2022
FRP-EC112900,B,z_dist_agricultural:age_c,0.6268380043604943,0.08290131688616444,10851,119361,2022
FRP-EC112900,B,z_dist_water:age_c,0.35062201057663395,0.016377246691247665,10851,119361,2022
FRP-EC112900,B,z_woody_density_200m:age_c,0.507995458735144,0.054934377618021876,10851,119361,2022
FRP-EC112900,B,z_nonagri_herb_density_200m:age_c,-1.4731056636115694,0.047515923628432453,10851,119361,2022
FRP-EC112900,B,z_built_density_200m:age_c,0.40472315600000675,0.03416596151004025,10851,119361,2022
FRP-EC112904,A,z_dist_agricultural,0.14319294568707297,0.06790787096643064,2097,23067,2022
FRP-EC112904,A,z_dist_water,0.1346455615153693,0.02719080371964469,2097,23067,2022
FRP-EC112904,A,z_woody_density_200m,0.8689404345767778,0.055993175352827176,2097,23067,2022
FRP-EC112904,A,z_nonagri_herb_density_200m,0.3802470261637404,0.027696765345096557,2097,23067,2022
FRP-EC112904,A,z_built_density_200m,-0.26509385651311335,0.06913959896929656,2097,23067,2022
FRP-EC112904,A,sl_,2.503806988033924e-4,4.728333058152339e-5,2097,23067,2022
FRP-EC112904,A,log_sl_,0.2633129352720955,0.018721135268190213,2097,23067,2022
FRP-EC112904,A,cos_ta_,-1.0654947474103769,0.0380211083330896,2097,23067,2022
FRP-EC112904,B,z_dist_agricultural,0.40336056280994287,0.11612466387685767,5196,57156,2022
FRP-EC112904,B,z_dist_water,0.1993756340692057,0.019080646424507994,5196,57156,2022
FRP-EC112904,B,z_woody_density_200m,0.9058258199780769,0.041008274781064544,5196,57156,2022
FRP-EC112904,B,z_nonagri_herb_density_200m,0.35401219025148134,0.020377150034841883,5196,57156,2022
FRP-EC112904,B,z_built_density_200m,-0.47916307883748244,0.053974824762570796,5196,57156,2022
FRP-EC112904,B,sl_,1.0194743509778352e-4,4.314929598656466e-5,5196,57156,2022
FRP-EC112904,B,log_sl_,0.29102287148886424,0.012743762986985426,5196,57156,2022
FRP-EC112904,B,cos_ta_,-1.1232717274586528,0.024959372187988056,5196,57156,2022
FRP-EC112904,B,z_dist_agricultural:age_c,0.2543299690316146,0.11700622243507851,5196,57156,2022
FRP-EC112904,B,z_dist_water:age_c,0.04795526987089012,0.013320302892038253,5196,57156,2022
FRP-EC112904,B,z_woody_density_200m:age_c,0.06721450070741128,0.030438867328903125,5196,57156,2022
FRP-EC112904,B,z_nonagri_herb_density_200m:age_c,-0.042959673669517244,0.015390638211808734,5196,57156,2022
FRP-EC112904,B,z_built_density_200m:age_c,-0.34979223682566685,0.044267477219388,5196,57156,2022
FRP-EC112905,A,z_dist_agricultural,0.46043456946936273,0.13450295043873478,2335,25685,2022
FRP-EC112905,A,z_dist_water,0.6320141228997563,0.023040292731489765,2335,25685,2022
FRP-EC112905,A,z_woody_density_200m,0.9847925914884778,0.07508124054724381,2335,25685,2022
FRP-EC112905,A,z_nonagri_herb_density_200m,0.19188308111999802,0.04898098961065448,2335,25685,2022
FRP-EC112905,A,z_built_density_200m,0.31812529079226126,0.060173264864568886,2335,25685,2022
FRP-EC112905,A,sl_,-4.92903058610346e-4,6.994347605189345e-5,2335,25685,2022
FRP-EC112905,A,log_sl_,0.20666449673293366,0.01835688719680521,2335,25685,2022
FRP-EC112905,A,cos_ta_,-0.9414433202309448,0.03398314472013948,2335,25685,2022
FRP-EC112907,A,z_dist_agricultural,-0.3809113495679126,0.2543258279313105,2079,22869,2022
FRP-EC112907,A,z_dist_water,0.9444721813995066,0.03156094354780353,2079,22869,2022
FRP-EC112907,A,z_woody_density_200m,2.038841236244508,0.1579185825857247,2079,22869,2022
FRP-EC112907,A,z_nonagri_herb_density_200m,1.12605538998243,0.06794921000923898,2079,22869,2022
FRP-EC112907,A,z_built_density_200m,2.172880532762006,0.12659953887074357,2079,22869,2022
FRP-EC112907,A,sl_,-6.500243440031949e-4,9.162943568256136e-5,2079,22869,2022
FRP-EC112907,A,log_sl_,0.4337924532488805,0.02683591815233799,2079,22869,2022
FRP-EC112907,A,cos_ta_,-1.1741982260725368,0.04045683344246744,2079,22869,2022
FRP-EC112907,B,z_dist_agricultural,-0.136700057214756,0.39020931993736563,2823,31053,2022
FRP-EC112907,B,z_dist_water,0.9144165681336813,0.04384743419504097,2823,31053,2022
FRP-EC112907,B,z_woody_density_200m,2.9073434378793133,0.24939688291844284,2823,31053,2022
FRP-EC112907,B,z_nonagri_herb_density_200m,1.3904610030812976,0.1195896032656265,2823,31053,2022
FRP-EC112907,B,z_built_density_200m,2.9993245512819264,0.22729624715915278,2823,31053,2022
FRP-EC112907,B,sl_,-7.762132577958366e-4,8.515985339977732e-5,2823,31053,2022
FRP-EC112907,B,log_sl_,0.38528936472100395,0.021562148009189767,2823,31053,2022
FRP-EC112907,B,cos_ta_,-1.19618938494236,0.03449049331492758,2823,31053,2022
FRP-EC112907,B,z_dist_agricultural:age_c,0.7841118528081211,0.5539556601082302,2823,31053,2022
FRP-EC112907,B,z_dist_water:age_c,0.03441377153431674,0.059594768810247147,2823,31053,2022
FRP-EC112907,B,z_woody_density_200m:age_c,1.1595505746298518,0.3496039485180547,2823,31053,2022
FRP-EC112907,B,z_nonagri_herb_density_200m:age_c,0.34114529040924274,0.1615197462322204,2823,31053,2022
FRP-EC112907,B,z_built_density_200m:age_c,1.1615016513282848,0.30884035731161236,2823,31053,2022
FRP-EC112956,A,z_dist_agricultural,0.21186723984616554,0.5756732660638831,1505,16555,2022
FRP-EC112956,A,z_dist_water,0.1056304624741553,0.03436529429804176,1505,16555,2022
FRP-EC112956,A,z_woody_density_200m,0.9529978990889982,0.07334952918998978,1505,16555,2022
FRP-EC112956,A,z_nonagri_herb_density_200m,0.4065015641214755,0.03397443513065579,1505,16555,2022
FRP-EC112956,A,z_built_density_200m,-0.6258595187671995,0.1015143757282676,1505,16555,2022
FRP-EC112956,A,sl_,7.995879556630378e-4,1.2584774527130328e-4,1505,16555,2022
FRP-EC112956,A,log_sl_,0.2373808611993229,0.027156502688990357,1505,16555,2022
FRP-EC112956,A,cos_ta_,-1.2477012046449119,0.04689523049848383,1505,16555,2022
FRP-EC112956,B,z_dist_agricultural,-1.7242643177090562,0.42792210199490077,5484,60324,2022
FRP-EC112956,B,z_dist_water,-0.03131836491367534,0.023147978809825207,5484,60324,2022
FRP-EC112956,B,z_woody_density_200m,0.6469439488805544,0.04806136452083973,5484,60324,2022
FRP-EC112956,B,z_nonagri_herb_density_200m,0.42532033632492233,0.022752546505221002,5484,60324,2022
FRP-EC112956,B,z_built_density_200m,-0.7239598756825958,0.06712169455126318,5484,60324,2022
FRP-EC112956,B,sl_,2.678789265836144e-4,6.742733348984586e-5,5484,60324,2022
FRP-EC112956,B,log_sl_,0.2131423399189053,0.014147729423712728,5484,60324,2022
FRP-EC112956,B,cos_ta_,-1.332513003662237,0.024108754436818175,5484,60324,2022
FRP-EC112956,B,z_dist_agricultural:age_c,-2.22403174010534,0.3187785904390325,5484,60324,2022
FRP-EC112956,B,z_dist_water:age_c,-0.2855927277158946,0.015946821374151432,5484,60324,2022
FRP-EC112956,B,z_woody_density_200m:age_c,-0.7854343062690754,0.03803881755555907,5484,60324,2022
FRP-EC112956,B,z_nonagri_herb_density_200m:age_c,0.013064600090564756,0.02091755435858821,5484,60324,2022
FRP-EC112956,B,z_built_density_200m:age_c,-0.42994210827884716,0.040281356274670777,5484,60324,2022
FRP-EC113550,A,z_dist_agricultural,-0.9938080445188446,0.28513404275269116,2011,22121,2022
FRP-EC113550,A,z_dist_water,-0.665407138268476,0.06314193042512238,2011,22121,2022
FRP-EC113550,A,z_woody_density_200m,0.817885152787484,0.05849718318950875,2011,22121,2022
FRP-EC113550,A,z_nonagri_herb_density_200m,-0.673304835403436,0.10404655297542163,2011,22121,2022
FRP-EC113550,A,z_built_density_200m,-0.22537220661801427,0.05410450301174213,2011,22121,2022
FRP-EC113550,A,sl_,-2.0175716333218784e-4,6.783299890341289e-5,2011,22121,2022
FRP-EC113550,A,log_sl_,0.10817098957180979,0.01904942929636605,2011,22121,2022
FRP-EC113550,A,cos_ta_,-0.9348888985483993,0.03633512379844734,2011,22121,2022
FRP-EC113550,B,z_dist_agricultural,-1.1354951680941512,0.45582156398748874,3391,37301,2022
FRP-EC113550,B,z_dist_water,-2.1177664769530327,0.1493642506022187,3391,37301,2022
FRP-EC113550,B,z_woody_density_200m,1.0608662644705762,0.06556136366395299,3391,37301,2022
FRP-EC113550,B,z_nonagri_herb_density_200m,-0.5303539694326618,0.15978906548409413,3391,37301,2022
FRP-EC113550,B,z_built_density_200m,-0.2258862684109211,0.07032034126143082,3391,37301,2022
FRP-EC113550,B,sl_,-3.1519887157407326e-4,5.883316809770728e-5,3391,37301,2022
FRP-EC113550,B,log_sl_,0.2040217631639885,0.016587142576797657,3391,37301,2022
FRP-EC113550,B,cos_ta_,-0.9184047596542871,0.02868481572736592,3391,37301,2022
FRP-EC113550,B,z_dist_agricultural:age_c,-0.16507005910718445,0.6151579511695325,3391,37301,2022
FRP-EC113550,B,z_dist_water:age_c,-1.7598416882397865,0.18429785658627215,3391,37301,2022
FRP-EC113550,B,z_woody_density_200m:age_c,0.29106093627462043,0.09144026529395968,3391,37301,2022
FRP-EC113550,B,z_nonagri_herb_density_200m:age_c,0.05498016619553308,0.21213045401037078,3391,37301,2022
FRP-EC113550,B,z_built_density_200m:age_c,0.01098319914040062,0.10046116225095061,3391,37301,2022
FRP-EC113551,A,z_dist_agricultural,-0.5187161987722858,0.3738301380203425,3954,43494,2022
FRP-EC113551,A,z_dist_water,-0.6823437060733536,0.04690503472468291,3954,43494,2022
FRP-EC113551,A,z_woody_density_200m,0.7621051300455789,0.06087489117731576,3954,43494,2022
FRP-EC113551,A,z_nonagri_herb_density_200m,0.09324267545735178,0.04684001761925719,3954,43494,2022
FRP-EC113551,A,z_built_density_200m,0.017493581101071673,0.05149467009302249,3954,43494,2022
FRP-EC113551,A,sl_,6.53373851447139e-4,6.682738209298083e-5,3954,43494,2022
FRP-EC113551,A,log_sl_,0.04158501756698157,0.015052550144435855,3954,43494,2022
FRP-EC113551,A,cos_ta_,-1.3895096252310952,0.02707372235745529,3954,43494,2022
FRP-EC113551,B,z_dist_agricultural,0.5634701402326422,0.29151669882612774,14131,155441,2022
FRP-EC113551,B,z_dist_water,-2.1038467997609507,0.05179511143085342,14131,155441,2022
FRP-EC113551,B,z_woody_density_200m,0.9792752563112286,0.05216405946772338,14131,155441,2022
FRP-EC113551,B,z_nonagri_herb_density_200m,0.1249125749770581,0.046167598552531365,14131,155441,2022
FRP-EC113551,B,z_built_density_200m,-0.12553299617480826,0.03685623116670715,14131,155441,2022
FRP-EC113551,B,sl_,-2.3068728574795046e-4,5.09972926947283e-5,14131,155441,2022
FRP-EC113551,B,log_sl_,0.1263431487337743,0.008564553588235102,14131,155441,2022
FRP-EC113551,B,cos_ta_,-1.3946361091983712,0.014628030805840221,14131,155441,2022
FRP-EC113551,B,z_dist_agricultural:age_c,0.22163898498003418,0.2965280410678364,14131,155441,2022
FRP-EC113551,B,z_dist_water:age_c,-1.9909160680845388,0.06053203569112545,14131,155441,2022
FRP-EC113551,B,z_woody_density_200m:age_c,-0.5378874555429107,0.06298072767847146,14131,155441,2022
